vehicle_id,window_start,ubi_proxy_score_base,ubi_proxy_score_vlm,score_delta,rank_base,rank_vlm,rank_delta,vehicle_behaviour_class_base,vehicle_behaviour_class_vlm,covered_ratio,covered_clips,total_clips
334723632,2026-01-01,0.5136055776892431,0.45806772908366533,-0.055537848605577755,86.0,151.0,-65.0,Medium,Low,0.0,0.0,8.0
457147010,2026-01-01,0.4771513944223107,0.45711155378486057,-0.020039840637450124,122.0,152.0,-30.0,Medium,Low,0.0,0.0,
511637055,2026-01-01,0.4763545816733068,0.4563147410358566,-0.02003984063745018,123.0,153.0,-30.0,Medium,Low,0.0,0.0,
511461222,2026-01-01,0.4432868525896414,0.4548406374501992,0.011553784860557803,155.0,154.0,1.0,Low,Low,0.0,0.0,15.0
511472023,2026-01-01,0.4333266932270916,0.4544621513944223,0.0211354581673307,162.0,155.0,7.0,Low,Low,0.0,0.0,6.0
511467316,2026-01-01,0.4739641434262948,0.45392430278884466,-0.020039840637450124,125.0,156.0,-31.0,Medium,Low,0.0,0.0,
434887440,2026-01-01,0.4723705179282869,0.4523306772908367,-0.02003984063745018,127.0,157.0,-30.0,Medium,Low,0.0,0.0,
511879248,2026-01-01,0.4018525896414343,0.45199203187251,0.05013944223107575,184.0,158.0,26.0,Low,Low,0.0,0.0,13.0
523822117,2026-01-01,0.4074302788844622,0.4518725099601594,0.04444223107569717,172.0,159.0,13.0,Low,Low,0.0,0.0,15.0
509637286,2026-01-01,0.4397011952191235,0.4512549800796813,0.011553784860557803,158.0,160.0,-2.0,Low,Low,0.0,0.0,9.0
337591945,2026-01-01,0.4711752988047809,0.4511354581673307,-0.02003984063745018,131.0,161.0,-30.0,Medium,Low,0.0,0.0,
304246224,2026-01-01,0.4699800796812749,0.44994023904382474,-0.02003984063745018,133.0,162.0,-29.0,Medium,Low,0.0,0.0,
460126626,2026-01-01,0.4488645418326694,0.44980079681274904,0.0009362549800796538,152.0,163.0,-11.0,Low,Low,0.0,0.0,1.0
312741040,2026-01-01,0.3966733067729084,0.4495418326693228,0.05286852589641439,197.0,164.0,33.0,Low,Low,0.077,1.0,13.0
511472466,2026-01-01,0.4452788844621514,0.4462151394422311,0.0009362549800797093,154.0,165.0,-11.0,Low,Low,0.0,0.0,4.0
370982035,2026-01-01,0.4638446215139442,0.443804780876494,-0.02003984063745018,138.0,166.0,-28.0,Medium,Low,0.0,0.0,
308058091,2026-01-01,0.4621513944223107,0.44324701195219124,-0.01890438247011944,141.0,167.0,-26.0,Medium,Low,0.0,0.0,17.0
523821830,2026-01-01,0.3978685258964144,0.4423107569721116,0.04444223107569717,194.0,168.0,26.0,Low,Low,0.0,0.0,12.0
511506200,2026-01-01,0.4412948207171315,0.44223107569721115,0.0009362549800796538,156.0,169.0,-13.0,Low,Low,0.0,0.0,4.0
523823149,2026-01-01,0.4034462151394423,0.43986055776892435,0.036414342629482066,180.0,170.0,10.0,Low,Low,0.0,0.0,12.0
466915879,2026-01-01,0.4265537848605578,0.4381075697211156,0.011553784860557803,163.0,171.0,-8.0,Low,Low,0.0,0.0,2.0
333212161,2026-01-01,0.4086254980079682,0.437788844621514,0.029163346613545804,169.0,172.0,-3.0,Low,Low,0.0,0.0,16.0
464368268,2026-01-01,0.4010557768924303,0.4374701195219124,0.036414342629482066,187.0,173.0,14.0,Low,Low,0.0,0.0,14.0
509636527,2026-01-01,0.4361155378486056,0.4370517928286853,0.0009362549800797093,160.0,174.0,-14.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,1.0
524598614,2026-01-01,0.4070318725099602,0.436195219123506,0.029163346613545804,173.0,175.0,-2.0,Low,Low,0.0,0.0,12.0
