vehicle_id,window_start,window_end,drive_hours,distance_km,insufficient_exposure_flag,harsh_episode_count,short_speeding_episode_count,long_speeding_episode_count,speeding_episode_count,power_violation_episode_count,camera_obstruction_episode_count,fatigue_episode_count,driver_distraction_episode_count,situational_risk_episode_count,crash_count,ubi_proxy_score,vehicle_behaviour_class,covered_ratio,total_clips,covered_clips
464361907,2026-01-01,2026-02-01,0.44333333333333336,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.35591633466135464,Insufficient Exposure,0.0,2.0,0.0
464367957,2026-01-01,2026-02-01,21.13083333333333,469.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,942.0,0,0.4277689243027889,Low,0.0,14.0,0.0
464368268,2026-01-01,2026-02-01,23.94638888888889,666.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,680.0,0,0.4374701195219124,Low,0.0,14.0,0.0
464397351,2026-01-01,2026-02-01,58.269444444444446,417.0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0,0.508187250996016,Medium,0.0,20.0,0.0
464868635,2026-01-01,2026-02-01,97.84,1361.0,0,34.0,3.0,0.0,3.0,3.0,0.0,0.0,39.0,0.0,0,0.6232270916334662,High,0.0,46.0,0.0
464878170,2026-01-01,2026-02-01,13.646944444444445,364.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,559.0,0,0.40902390438247016,Low,0.0,15.0,0.0
466915879,2026-01-01,2026-02-01,3.0269444444444447,20.0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4381075697211156,Low,0.0,2.0,0.0
466968443,2026-01-01,2026-02-01,37.82666666666667,365.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0,0.41205179282868526,Low,0.0,6.0,0.0
467597649,2026-01-01,2026-02-01,20.052222222222223,610.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,867.0,0,0.4265737051792829,Low,0.0,13.0,0.0
507264328,2026-01-01,2026-02-01,9.37,287.0,0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4860557768924303,Medium,0.0,5.0,0.0
507264889,2026-01-01,2026-02-01,11.0775,215.0,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.466394422310757,Medium,0.0,6.0,0.0
507271653,2026-01-01,2026-02-01,23.858333333333334,900.0,0,326.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0,0.5850000000000001,High,0.062,16.0,1.0
507301777,2026-01-01,2026-02-01,37.75388888888889,603.0,0,9.0,2.0,0.0,2.0,1.0,3.0,44.0,92.0,246.0,0,0.7476693227091633,High,0.0,31.0,0.0
507302529,2026-01-01,2026-02-01,52.99805555555555,316.0,0,9.0,0.0,2.0,2.0,1.0,1.0,18.0,92.0,290.0,1,0.7738446215139443,High,0.0,56.0,0.0
507302670,2026-01-01,2026-02-01,5.875,165.0,0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.46294820717131474,Medium,0.0,8.0,0.0
507303198,2026-01-01,2026-02-01,42.35583333333334,215.0,0,5.0,0.0,0.0,0.0,0.0,10.0,2.0,59.0,0.0,0,0.5604581673306773,High,0.0,,0.0
507451763,2026-01-01,2026-02-01,110.25888888888889,1019.0,0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,8.0,3,0.5231474103585657,Medium,0.03,33.0,1.0
509386574,2026-01-01,2026-02-01,0.24305555555555555,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
509387327,2026-01-01,2026-02-01,0.15694444444444444,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
509401137,2026-01-01,2026-02-01,0.7336111111111111,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
509500466,2026-01-01,2026-02-01,3.4558333333333335,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Low,0.0,,0.0
509636001,2026-01-01,2026-02-01,8.90611111111111,597.0,0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.49587649402390443,Medium,0.0,8.0,0.0
509636042,2026-01-01,2026-02-01,21.6725,557.0,0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.5198605577689244,Medium,0.0,10.0,0.0
509636074,2026-01-01,2026-02-01,11.722777777777777,310.0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4699800796812749,Medium,0.0,11.0,0.0
509636527,2026-01-01,2026-02-01,2.720833333333333,96.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4370517928286853,Insufficient Exposure,0.0,1.0,0.0
509636557,2026-01-01,2026-02-01,16.898888888888887,670.0,0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.5669521912350598,High,0.0,13.0,0.0
509636584,2026-01-01,2026-02-01,8.897222222222222,284.0,0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0,0.5100996015936256,Medium,0.0,,0.0
509636615,2026-01-01,2026-02-01,11.097777777777777,467.0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0,0.4738446215139443,Medium,0.0,,0.0
509636684,2026-01-01,2026-02-01,10.093055555555555,388.0,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4624103585657371,Low,0.0,6.0,0.0
509636707,2026-01-01,2026-02-01,12.250277777777777,438.0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.46414342629482075,Medium,0.0,6.0,0.0
509637163,2026-01-01,2026-02-01,5.350833333333333,105.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,0,0.3868525896414343,Low,0.0,6.0,0.0
509637211,2026-01-01,2026-02-01,1.3227777777777778,80.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39774900398406376,Insufficient Exposure,0.0,,0.0
509637286,2026-01-01,2026-02-01,13.67,438.0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4512549800796813,Low,0.0,9.0,0.0
509637397,2026-01-01,2026-02-01,6.8175,190.0,0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.5128087649402391,Medium,0.0,4.0,0.0
509637506,2026-01-01,2026-02-01,27.173055555555557,1395.0,0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4796812749003984,Medium,0.0,1.0,0.0
509637523,2026-01-01,2026-02-01,9.639722222222222,460.0,0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4767529880478088,Medium,0.0,2.0,0.0
509637553,2026-01-01,2026-02-01,21.879166666666666,1419.0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.48527888446215145,Medium,0.0,12.0,0.0
509637621,2026-01-01,2026-02-01,17.9025,921.0,0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.5478087649402391,High,0.0,11.0,0.0
509637652,2026-01-01,2026-02-01,26.66611111111111,1539.0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.5111553784860559,Medium,0.0,21.0,0.0
509637688,2026-01-01,2026-02-01,26.030277777777776,1289.0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.48990039840637456,Medium,0.0,10.0,0.0
509637738,2026-01-01,2026-02-01,17.61,786.0,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.49671314741035855,Medium,0.0,11.0,0.0
509637769,2026-01-01,2026-02-01,21.33861111111111,391.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,833.0,0,0.4261752988047809,Low,0.0,16.0,0.0
509637807,2026-01-01,2026-02-01,0.16777777777777778,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
509637851,2026-01-01,2026-02-01,39.92444444444445,1771.0,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.513187250996016,Medium,0.0,22.0,0.0
509637879,2026-01-01,2026-02-01,0.30833333333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
509637899,2026-01-01,2026-02-01,14.7925,398.0,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.485996015936255,Medium,0.0,7.0,0.0
509637926,2026-01-01,2026-02-01,31.67972222222222,1312.0,0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.5402390438247012,Medium,0.0,14.0,0.0
509637948,2026-01-01,2026-02-01,40.766666666666666,1916.0,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.5461155378486057,Medium,0.0,23.0,0.0
511461222,2026-01-01,2026-02-01,17.733888888888888,457.0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.4548406374501992,Low,0.0,15.0,0.0
511465936,2026-01-01,2026-02-01,26.435,762.0,0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.5291035856573706,Medium,0.0,21.0,0.0
511466682,2026-01-01,2026-02-01,25.68138888888889,742.0,0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.5098605577689244,Medium,0.0,16.0,0.0
511467063,2026-01-01,2026-02-01,0.15333333333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
511467316,2026-01-01,2026-02-01,14.639166666666666,355.0,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45392430278884466,Low,0.0,,0.0
511468560,2026-01-01,2026-02-01,35.606944444444444,1660.0,0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0.563386454183267,High,0.0,22.0,0.0
511471809,2026-01-01,2026-02-01,31.153055555555557,715.0,0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0.5554183266932272,High,0.0,22.0,0.0
511472023,2026-01-01,2026-02-01,10.69111111111111,103.0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.4544621513944223,Low,0.0,6.0,0.0
511472466,2026-01-01,2026-02-01,17.659166666666668,827.0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4462151394422311,Low,0.0,4.0,0.0
511473273,2026-01-01,2026-02-01,0.003611111111111111,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
511506093,2026-01-01,2026-02-01,31.272222222222222,1372.0,0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4698605577689243,Medium,0.0,,0.0
511506200,2026-01-01,2026-02-01,3.3336111111111113,88.0,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.44223107569721115,Low,0.0,4.0,0.0
511633709,2026-01-01,2026-02-01,31.88361111111111,2009.0,0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.5235059760956176,Medium,0.0,20.0,0.0
511637055,2026-01-01,2026-02-01,8.567222222222222,364.0,0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4563147410358566,Low,0.0,,0.0
511642492,2026-01-01,2026-02-01,0.36777777777777776,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.35830677290836654,Insufficient Exposure,0.0,,0.0
511642605,2026-01-01,2026-02-01,24.050833333333333,1243.0,0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.5008167330677291,Medium,0.0,21.0,0.0
511879208,2026-01-01,2026-02-01,25.900277777777777,848.0,0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.5505976095617531,High,0.0,17.0,0.0
511879248,2026-01-01,2026-02-01,18.596666666666668,539.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,693.0,0,0.45199203187251,Low,0.0,13.0,0.0
511893803,2026-01-01,2026-02-01,0.13833333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
511893849,2026-01-01,2026-02-01,14.7225,358.0,0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.5199402390438248,Medium,0.0,12.0,0.0
511893924,2026-01-01,2026-02-01,12.97,719.0,0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4606972111553785,Low,0.0,,0.0
511897418,2026-01-01,2026-02-01,27.52861111111111,1077.0,0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.5262350597609563,Medium,0.0,13.0,0.0
511901995,2026-01-01,2026-02-01,0.2286111111111111,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
512980905,2026-01-01,2026-02-01,11.897222222222222,398.0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.49083665338645416,Medium,0.0,11.0,0.0
512982665,2026-01-01,2026-02-01,11.940555555555555,287.0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.4769123505976096,Medium,0.0,9.0,0.0
512989277,2026-01-01,2026-02-01,1.1533333333333333,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
512989545,2026-01-01,2026-02-01,17.22222222222222,543.0,0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.528585657370518,Medium,0.0,7.0,0.0
512990207,2026-01-01,2026-02-01,23.596666666666668,955.0,0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.5162151394422312,Medium,0.0,14.0,0.0
512990599,2026-01-01,2026-02-01,0.45694444444444443,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
512994171,2026-01-01,2026-02-01,51.46861111111111,2825.0,0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.562191235059761,High,0.0,20.0,0.0
513225962,2026-01-01,2026-02-01,38.32416666666666,3192.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0.5405179282868527,Medium,0.0,26.0,0.0
513226173,2026-01-01,2026-02-01,13.528611111111111,682.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4762350597609562,Medium,0.0,,0.0
513234561,2026-01-01,2026-02-01,27.099166666666665,1309.0,0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.5278286852589642,Medium,0.0,12.0,0.0
518311941,2026-01-01,2026-02-01,22.485277777777778,1127.0,0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.5469521912350598,Medium,0.0,21.0,0.0
518312065,2026-01-01,2026-02-01,43.867777777777775,2068.0,0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0.5566135458167332,High,0.0,25.0,0.0
518312835,2026-01-01,2026-02-01,23.556944444444444,764.0,0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.51597609561753,Medium,0.0,17.0,0.0
518867282,2026-01-01,2026-02-01,8.053333333333333,352.0,0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.5007370517928288,Medium,0.0,8.0,0.0
519107113,2026-01-01,2026-02-01,2.5130555555555554,47.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37185258964143425,Insufficient Exposure,0.0,,0.0
519239748,2026-01-01,2026-02-01,0.4722222222222222,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
519724111,2026-01-01,2026-02-01,0.9030555555555555,9.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.38699203187250997,Insufficient Exposure,0.0,,0.0
520139712,2026-01-01,2026-02-01,0.24666666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
523821693,2026-01-01,2026-02-01,16.403333333333332,523.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0,0.37982071713147414,Low,0.0,15.0,0.0
523821771,2026-01-01,2026-02-01,12.720833333333333,266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,644.0,0,0.421792828685259,Low,0.0,10.0,0.0
523821830,2026-01-01,2026-02-01,13.093333333333334,280.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,569.0,0,0.4423107569721116,Low,0.0,12.0,0.0
523822046,2026-01-01,2026-02-01,4.882777777777778,181.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0,0.3646812749003984,Low,0.0,1.0,0.0
523822117,2026-01-01,2026-02-01,23.835,662.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,946.0,0,0.4518725099601594,Low,0.0,15.0,0.0
523822178,2026-01-01,2026-02-01,12.471388888888889,334.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,602.0,0,0.41980079681274907,Low,0.111,9.0,1.0
523822248,2026-01-01,2026-02-01,14.473333333333333,278.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,600.0,0,0.4274302788844622,Low,0.0,10.0,0.0
523822313,2026-01-01,2026-02-01,0.06416666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
523822483,2026-01-01,2026-02-01,19.25138888888889,456.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,616.0,0,0.420597609561753,Low,0.0,18.0,0.0
523823149,2026-01-01,2026-02-01,15.017777777777777,372.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,720.0,0,0.43986055776892435,Low,0.0,12.0,0.0
523823521,2026-01-01,2026-02-01,7.162222222222222,129.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,195.0,0,0.40784860557768926,Low,0.0,7.0,0.0
523823573,2026-01-01,2026-02-01,12.265833333333333,338.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0,0.3770318725099602,Low,0.0,9.0,0.0
523823722,2026-01-01,2026-02-01,6.0,137.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0,0.3674701195219124,Low,0.0,1.0,0.0
523823859,2026-01-01,2026-02-01,22.293055555555554,577.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,891.0,0,0.417390438247012,Low,0.0,8.0,0.0
523823954,2026-01-01,2026-02-01,0.016666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31727091633466137,Insufficient Exposure,0.0,,0.0
523824244,2026-01-01,2026-02-01,22.56222222222222,686.0,0,1703.0,47.0,0.0,47.0,0.0,2.0,46.0,188.0,896.0,0,0.8328087649402391,High,0.0,156.0,0.0
523824495,2026-01-01,2026-02-01,7.5505555555555555,253.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.0,0,0.40503984063745024,Low,0.0,3.0,0.0
524596949,2026-01-01,2026-02-01,8.257222222222222,260.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,253.0,0,0.4110358565737052,Low,0.0,17.0,0.0
524598261,2026-01-01,2026-02-01,31.786944444444444,947.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1449.0,0,0.46175298804780884,Low,0.0,21.0,0.0
524598614,2026-01-01,2026-02-01,21.415277777777778,525.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,943.0,0,0.436195219123506,Low,0.0,12.0,0.0
